order_item_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,product_sk,quantity,unit_price,discount_amount,line_total
8737,20250309,2,2.0,1182,2,1,2,12000.0,2400.0,21600.0
8738,20250309,2,2.0,67,2,1,2,12000.0,480.0,23520.0
8739,20250309,2,2.0,67,2,1,3,12600.0,0.0,37800.0
8740,20240128,1,,919,1034,1,2,13200.0,2640.0,23760.0
8741,20240812,2,4.0,737,4,1,1,13200.0,264.0,12936.0
8742,20250622,2,1.0,1267,1,2,1,15000.0,750.0,14250.0
8743,20250226,1,,1345,385,2,1,15000.0,0.0,15000.0
8744,20250226,1,,1345,385,2,2,15750.0,630.0,30870.0
8745,20240402,1,,1085,1568,1,2,10800.0,2160.0,19440.0
8746,20250708,1,,126,404,1,3,12000.0,0.0,36000.0
8747,20240823,1,,20,481,2,2,13500.0,540.0,26460.0
8748,20240823,1,,20,481,2,1,15000.0,300.0,14700.0
8749,20250714,1,,1183,2633,1,1,12000.0,240.0,11760.0
8750,20240517,1,,1082,480,1,2,12000.0,2400.0,21600.0
8751,20241010,1,,349,45,1,3,12600.0,0.0,37800.0
8752,20241102,1,,569,741,2,3,15000.0,4500.0,40500.0
8753,20241102,1,,569,741,2,3,15750.0,2362.5,44887.5
8754,20250916,1,,10,1698,2,2,15000.0,1500.0,28500.0
8755,20250117,2,4.0,1194,4,1,3,10800.0,3240.0,29160.0
8756,20250816,1,,1350,1693,2,3,15750.0,945.0,46305.0
8757,20241012,1,,1490,563,1,1,12000.0,1200.0,10800.0
8758,20250921,2,4.0,517,4,1,2,12000.0,1200.0,22800.0
8759,20250921,2,4.0,517,4,1,3,10800.0,648.0,31752.0
8760,20240918,1,,907,2558,2,2,15750.0,1575.0,29925.0
8761,20240915,1,,115,2282,2,3,15000.0,2250.0,42750.0
8762,20241208,1,,415,2776,2,2,16500.0,1650.0,31350.0
8763,20240623,2,3.0,801,3,1,2,10800.0,0.0,21600.0
8764,20240127,1,,847,1548,2,3,15000.0,0.0,45000.0
8765,20240204,1,,622,541,2,2,15000.0,0.0,30000.0
8766,20240406,2,2.0,1288,2,1,3,12000.0,720.0,35280.0
8767,20250112,2,2.0,1045,2,1,2,13200.0,1320.0,25080.0
8768,20250308,1,,523,1016,2,3,16500.0,0.0,49500.0
8769,20250308,1,,523,1016,1,1,10800.0,540.0,10260.0
8770,20241012,2,3.0,1419,3,2,1,13500.0,1350.0,12150.0
8771,20240229,2,4.0,733,4,2,2,15000.0,1500.0,28500.0
8772,20250110,1,,339,2626,2,1,15000.0,1500.0,13500.0
8773,20240827,2,2.0,1434,2,1,1,13200.0,660.0,12540.0
8774,20240127,2,2.0,853,2,2,2,15750.0,1575.0,29925.0
8775,20240127,2,2.0,853,2,2,1,15750.0,315.0,15435.0
8776,20250209,1,,799,503,2,1,15750.0,787.5,14962.5
8777,20250209,1,,799,503,2,1,15000.0,1500.0,13500.0
8778,20250718,1,,902,2334,1,2,12000.0,1200.0,22800.0
8779,20240630,1,,1133,300,1,3,12000.0,0.0,36000.0
8780,20250118,1,,1163,2757,1,3,12000.0,720.0,35280.0
8781,20250118,1,,1163,2757,1,1,12000.0,1200.0,10800.0
8782,20250716,1,,186,1762,1,2,12600.0,1260.0,23940.0
8783,20250716,1,,186,1762,2,1,15000.0,1500.0,13500.0
8784,20250818,1,,671,1482,2,1,15000.0,750.0,14250.0
8785,20250818,1,,671,1482,1,1,12600.0,0.0,12600.0
8786,20250811,1,,1359,218,2,1,15750.0,1575.0,14175.0
8787,20240221,1,,835,2863,2,1,15750.0,0.0,15750.0
8788,20250914,1,,16,1776,2,2,15750.0,630.0,30870.0
8789,20240522,1,,975,1632,1,2,13200.0,0.0,26400.0
8790,20250217,2,4.0,597,4,2,3,15000.0,4500.0,40500.0
8791,20240424,1,,564,2163,2,1,15000.0,1500.0,13500.0
8792,20241226,1,,229,464,1,2,12000.0,480.0,23520.0
8793,20250322,1,,209,2266,2,2,15000.0,3000.0,27000.0
8794,20241208,1,,236,2289,2,1,15000.0,0.0,15000.0
8795,20240120,2,4.0,942,4,1,3,12600.0,756.0,37044.0
8796,20250226,2,4.0,1106,4,1,1,12000.0,0.0,12000.0
8797,20240105,2,1.0,778,1,1,3,12000.0,720.0,35280.0
8798,20241222,1,,787,2385,2,1,15750.0,315.0,15435.0
8799,20250610,1,,355,803,2,1,16500.0,1650.0,14850.0
8800,20250917,1,,1477,2186,1,2,12000.0,480.0,23520.0
8801,20250123,2,2.0,334,2,1,2,13200.0,528.0,25872.0
8802,20250524,1,,10,1210,2,2,15000.0,0.0,30000.0
8803,20240930,1,,54,1295,2,2,13500.0,2700.0,24300.0
8804,20240912,1,,361,1392,1,1,12000.0,0.0,12000.0
8805,20240128,1,,1392,3193,2,2,15000.0,3000.0,27000.0
8806,20250621,1,,856,408,2,3,13500.0,0.0,40500.0
8807,20240713,2,3.0,543,3,2,1,15000.0,750.0,14250.0
8808,20241011,1,,1356,2788,1,2,12000.0,0.0,24000.0
8809,20240423,2,3.0,656,3,2,1,15000.0,0.0,15000.0
8810,20250819,2,2.0,1096,2,1,2,12000.0,1200.0,22800.0
8811,20250819,2,2.0,1096,2,2,3,15000.0,0.0,45000.0
8812,20250819,2,2.0,1096,2,2,1,15000.0,0.0,15000.0
8813,20250827,1,,478,2848,1,3,10800.0,3240.0,29160.0
8814,20241216,1,,328,2333,1,2,12600.0,2520.0,22680.0
8815,20240407,2,2.0,585,2,2,1,16500.0,0.0,16500.0
8816,20240211,1,,65,1047,1,1,12000.0,600.0,11400.0
8817,20240211,1,,65,1047,2,3,15000.0,0.0,45000.0
8818,20250310,1,,1379,3196,1,1,12000.0,0.0,12000.0
8819,20250310,1,,1379,3196,2,1,16500.0,1650.0,14850.0
8820,20240401,2,4.0,212,4,1,3,10800.0,0.0,32400.0
8821,20240401,2,4.0,212,4,1,1,12000.0,0.0,12000.0
8822,20240420,1,,705,691,1,2,12600.0,2520.0,22680.0
8823,20240420,1,,705,691,1,3,13200.0,3960.0,35640.0
8824,20250824,1,,1249,1766,2,3,13500.0,0.0,40500.0
8825,20241123,2,4.0,702,4,2,2,15000.0,0.0,30000.0
8826,20241123,2,4.0,702,4,1,1,13200.0,1320.0,11880.0
8827,20241123,2,4.0,702,4,2,2,13500.0,0.0,27000.0
8828,20241231,2,2.0,764,2,1,3,12000.0,1800.0,34200.0
8829,20250326,2,4.0,1378,4,1,3,12000.0,720.0,35280.0
8830,20250326,2,4.0,1378,4,1,3,12000.0,3600.0,32400.0
8831,20250326,2,4.0,1378,4,2,1,15000.0,300.0,14700.0
8832,20250507,1,,204,1291,1,3,12000.0,0.0,36000.0
8833,20250507,1,,204,1291,1,3,12600.0,3780.0,34020.0
8834,20250701,1,,1383,1008,1,1,13200.0,0.0,13200.0
8835,20250724,1,,738,2691,1,1,13200.0,660.0,12540.0
8836,20241112,1,,332,2427,1,2,10800.0,2160.0,19440.0
8837,20241112,1,,332,2427,2,1,13500.0,675.0,12825.0
8838,20250124,1,,1338,2816,1,2,12000.0,480.0,23520.0
8839,20250124,1,,1338,2816,2,1,16500.0,330.0,16170.0
8840,20250124,1,,1338,2816,1,1,12000.0,600.0,11400.0
8841,20240613,2,2.0,727,2,2,3,13500.0,0.0,40500.0
8842,20240710,1,,1491,489,2,2,15000.0,0.0,30000.0
8843,20241009,2,2.0,136,2,1,3,10800.0,1620.0,30780.0
8844,20240917,1,,1396,1186,2,2,15750.0,3150.0,28350.0
8845,20240917,1,,1396,1186,2,3,15000.0,900.0,44100.0
8846,20240917,1,,1396,1186,2,3,13500.0,2025.0,38475.0
8847,20240221,2,1.0,555,1,2,1,15750.0,0.0,15750.0
8848,20240904,2,1.0,1178,1,1,2,12600.0,2520.0,22680.0
8849,20240604,1,,235,1169,1,3,12000.0,720.0,35280.0
8850,20241231,1,,539,1746,2,1,13500.0,0.0,13500.0
8851,20250415,2,2.0,553,2,1,3,12000.0,1800.0,34200.0
8852,20241208,2,4.0,376,4,2,3,13500.0,4050.0,36450.0
8853,20250409,1,,1377,151,1,2,12000.0,1200.0,22800.0
8854,20240403,2,1.0,619,1,1,3,10800.0,648.0,31752.0
8855,20240329,1,,47,1483,2,3,15750.0,945.0,46305.0
8856,20240208,2,2.0,666,2,2,1,13500.0,675.0,12825.0
8857,20240919,1,,778,938,2,2,15000.0,0.0,30000.0
8858,20240919,1,,778,938,2,2,15750.0,3150.0,28350.0
8859,20240920,1,,1457,552,1,1,12600.0,252.0,12348.0
8860,20240920,1,,1457,552,1,3,12000.0,720.0,35280.0
8861,20240605,1,,932,1798,2,3,15000.0,4500.0,40500.0
8862,20240605,1,,932,1798,1,1,12000.0,240.0,11760.0
8863,20240605,1,,932,1798,1,1,12000.0,1200.0,10800.0
8864,20240921,1,,478,2298,1,2,12000.0,480.0,23520.0
8865,20250903,1,,1480,1162,2,3,15000.0,0.0,45000.0
8866,20250417,1,,994,2345,2,1,16500.0,0.0,16500.0
8867,20241114,2,1.0,165,1,2,3,15000.0,0.0,45000.0
8868,20241211,1,,1126,1207,1,2,13200.0,2640.0,23760.0
8869,20241211,1,,1126,1207,1,1,12600.0,252.0,12348.0
8870,20240706,1,,445,2411,2,1,13500.0,0.0,13500.0
8871,20240706,1,,445,2411,1,2,12000.0,1200.0,22800.0
8872,20240602,1,,321,2149,1,3,12600.0,756.0,37044.0
8873,20250725,1,,975,158,1,1,13200.0,1320.0,11880.0
8874,20250725,1,,975,158,2,2,15000.0,1500.0,28500.0
8875,20240720,2,4.0,916,4,1,3,12000.0,1800.0,34200.0
8876,20240720,2,4.0,916,4,2,3,15000.0,4500.0,40500.0
8877,20240506,1,,814,387,2,1,15000.0,750.0,14250.0
8878,20240506,1,,814,387,2,2,13500.0,0.0,27000.0
8879,20250613,2,3.0,1227,3,2,3,13500.0,4050.0,36450.0
8880,20250613,2,3.0,1227,3,1,1,12000.0,240.0,11760.0
8881,20240212,2,1.0,528,1,1,1,12000.0,240.0,11760.0
8882,20240212,2,1.0,528,1,1,3,12000.0,3600.0,32400.0
8883,20241214,2,1.0,809,1,1,3,13200.0,792.0,38808.0
8884,20250624,2,1.0,1105,1,1,1,12000.0,600.0,11400.0
8885,20250624,2,1.0,1105,1,1,2,12600.0,1260.0,23940.0
8886,20250501,1,,261,1790,2,1,15000.0,300.0,14700.0
8887,20250501,1,,261,1790,2,1,15000.0,0.0,15000.0
8888,20240517,2,2.0,751,2,2,1,15000.0,300.0,14700.0
8889,20250810,2,3.0,648,3,2,2,16500.0,0.0,33000.0
8890,20250810,2,3.0,118,3,1,3,12000.0,1800.0,34200.0
8891,20241220,1,,100,1668,2,1,15000.0,0.0,15000.0
8892,20250812,1,,780,1274,2,1,15000.0,300.0,14700.0
8893,20240114,2,4.0,91,4,2,3,15000.0,2250.0,42750.0
8894,20240114,2,4.0,91,4,2,3,15000.0,4500.0,40500.0
8895,20240114,2,4.0,91,4,2,1,16500.0,1650.0,14850.0
8896,20250314,2,1.0,1355,1,1,1,12000.0,240.0,11760.0
8897,20240228,1,,279,3025,2,2,13500.0,540.0,26460.0
8898,20250318,1,,651,2818,1,3,13200.0,792.0,38808.0
8899,20240313,1,,1359,2574,1,2,12600.0,1260.0,23940.0
8900,20240707,1,,589,311,1,3,12000.0,1800.0,34200.0
8901,20250911,2,1.0,1489,1,1,3,13200.0,0.0,39600.0
8902,20240914,2,1.0,776,1,2,1,13500.0,675.0,12825.0
8903,20250205,1,,257,2532,1,2,10800.0,432.0,21168.0
8904,20250916,1,,252,1907,2,1,15000.0,750.0,14250.0
8905,20250303,1,,1036,1231,1,1,12000.0,600.0,11400.0
8906,20250103,1,,456,2541,1,1,12600.0,252.0,12348.0
8907,20250103,1,,456,2541,1,3,12000.0,1800.0,34200.0
8908,20250506,1,,707,1363,2,2,15000.0,1500.0,28500.0
8909,20250728,1,,548,508,2,1,13500.0,1350.0,12150.0
8910,20241224,1,,575,2727,2,1,15000.0,0.0,15000.0
8911,20241224,1,,575,2727,2,3,13500.0,0.0,40500.0
8912,20240128,1,,970,337,1,2,10800.0,2160.0,19440.0
8913,20240128,1,,970,337,1,2,12000.0,480.0,23520.0
8914,20250730,1,,1310,284,1,2,12000.0,2400.0,21600.0
8915,20250730,1,,1310,284,1,1,12000.0,1200.0,10800.0
8916,20250731,1,,135,1323,1,2,13200.0,2640.0,23760.0
8917,20250731,1,,135,1323,1,1,12000.0,600.0,11400.0
8918,20250901,1,,814,2399,2,2,15750.0,630.0,30870.0
8919,20250901,1,,814,2399,1,2,12600.0,0.0,25200.0
8920,20241119,1,,248,1462,2,2,15000.0,600.0,29400.0
8921,20240430,1,,966,419,2,2,15000.0,3000.0,27000.0
8922,20240430,1,,966,419,1,3,12000.0,0.0,36000.0
8923,20240910,1,,380,2087,2,2,15000.0,3000.0,27000.0
8924,20240119,1,,1144,2826,1,1,12600.0,1260.0,11340.0
8925,20250730,2,3.0,487,3,2,3,13500.0,2025.0,38475.0
8926,20241226,2,3.0,903,3,1,1,10800.0,0.0,10800.0
8927,20241226,2,3.0,903,3,1,2,12000.0,1200.0,22800.0
8928,20250823,1,,1383,1652,1,3,12000.0,0.0,36000.0
8929,20250502,1,,1292,822,2,1,15000.0,1500.0,13500.0
8930,20240828,1,,190,1962,2,2,15000.0,0.0,30000.0
8931,20250119,2,4.0,159,4,2,2,16500.0,3300.0,29700.0
8932,20240918,1,,1229,16,2,3,15000.0,0.0,45000.0
8933,20240502,1,,886,2341,2,1,15000.0,300.0,14700.0
8934,20240502,1,,886,2341,2,2,15000.0,600.0,29400.0
8935,20241213,2,2.0,271,2,2,1,15000.0,750.0,14250.0
8936,20250228,1,,143,474,2,3,16500.0,2475.0,47025.0
8937,20250721,2,1.0,1043,1,2,1,16500.0,1650.0,14850.0
8938,20250721,2,1.0,1043,1,2,2,15000.0,0.0,30000.0
8939,20250730,2,3.0,432,3,1,3,12000.0,0.0,36000.0
8940,20250730,2,3.0,432,3,2,1,15750.0,787.5,14962.5
8941,20240827,1,,521,1654,2,1,15000.0,300.0,14700.0
8942,20240307,1,,1159,2255,2,1,15750.0,0.0,15750.0
8943,20240104,2,2.0,668,2,1,1,13200.0,1320.0,11880.0
8944,20250203,1,,789,2688,1,2,12000.0,1200.0,22800.0
8945,20250414,1,,1315,2068,1,2,12000.0,1200.0,22800.0
8946,20250414,1,,1315,2068,2,2,15000.0,1500.0,28500.0
8947,20250615,2,3.0,760,3,2,3,15000.0,4500.0,40500.0
8948,20250615,2,3.0,760,3,2,2,15000.0,1500.0,28500.0
8949,20240702,2,4.0,419,4,1,2,12000.0,0.0,24000.0
8950,20240812,2,1.0,1231,1,1,1,12000.0,0.0,12000.0
8951,20240228,2,3.0,1222,3,1,1,12000.0,0.0,12000.0
8952,20240727,1,,1480,2573,1,2,12000.0,2400.0,21600.0
8953,20241015,2,3.0,1476,3,1,2,12000.0,2400.0,21600.0
8954,20250427,1,,873,2581,1,1,12000.0,600.0,11400.0
8955,20250427,1,,873,2581,1,2,12000.0,0.0,24000.0
8956,20250427,1,,873,2581,2,1,15000.0,750.0,14250.0
8957,20240816,2,3.0,201,3,2,2,15750.0,3150.0,28350.0
8958,20240816,2,3.0,201,3,2,2,15000.0,3000.0,27000.0
8959,20240325,2,2.0,301,2,1,3,12000.0,720.0,35280.0
8960,20240418,2,2.0,1413,2,2,3,15000.0,0.0,45000.0
8961,20240316,2,1.0,881,1,1,3,10800.0,1620.0,30780.0
8962,20240316,2,1.0,881,1,1,1,12000.0,240.0,11760.0
8963,20240722,1,,606,2973,2,2,15750.0,1575.0,29925.0
8964,20250908,1,,649,3169,1,3,10800.0,1620.0,30780.0
8965,20241015,2,4.0,286,4,2,3,13500.0,810.0,39690.0
8966,20250930,1,,318,2032,1,3,12600.0,756.0,37044.0
8967,20250506,2,1.0,1143,1,1,1,12000.0,240.0,11760.0
8968,20240713,2,2.0,1228,2,1,2,12000.0,2400.0,21600.0
8969,20240713,2,2.0,1228,2,2,1,13500.0,675.0,12825.0
8970,20240815,1,,948,2558,1,2,12000.0,0.0,24000.0
8971,20241208,1,,1078,996,2,2,15000.0,1500.0,28500.0
8972,20241102,2,2.0,400,2,2,1,15000.0,300.0,14700.0
8973,20240626,2,3.0,942,3,2,3,15000.0,4500.0,40500.0
8974,20250730,1,,518,2484,2,3,13500.0,0.0,40500.0
8975,20250730,1,,518,2484,1,1,12000.0,0.0,12000.0
8976,20250730,1,,518,2484,2,3,16500.0,990.0,48510.0
8977,20240522,2,4.0,815,4,2,3,15750.0,2362.5,44887.5
8978,20240204,1,,743,2433,2,1,15000.0,750.0,14250.0
8979,20240201,2,3.0,736,3,2,3,15000.0,900.0,44100.0
8980,20240201,2,3.0,736,3,1,3,12000.0,1800.0,34200.0
8981,20240714,2,4.0,445,4,1,3,12000.0,0.0,36000.0
8982,20241231,2,2.0,557,2,1,2,13200.0,1320.0,25080.0
8983,20250821,1,,141,3104,1,2,12000.0,480.0,23520.0
8984,20250401,2,1.0,174,1,1,3,10800.0,1620.0,30780.0
8985,20240722,1,,958,2987,2,1,15000.0,0.0,15000.0
8986,20250502,1,,990,1791,2,2,13500.0,0.0,27000.0
8987,20240719,1,,1137,584,2,1,13500.0,675.0,12825.0
8988,20240925,1,,402,2841,1,2,12000.0,0.0,24000.0
8989,20240729,2,2.0,1143,2,2,2,13500.0,2700.0,24300.0
8990,20240515,2,4.0,547,4,1,3,12000.0,720.0,35280.0
8991,20241012,2,2.0,22,2,1,2,12000.0,480.0,23520.0
8992,20241012,2,2.0,22,2,2,3,13500.0,810.0,39690.0
8993,20240710,1,,1222,1813,1,3,12000.0,1800.0,34200.0
8994,20240205,1,,340,1385,2,1,15000.0,750.0,14250.0
8995,20240308,1,,243,2605,2,1,15000.0,750.0,14250.0
8996,20250725,1,,28,1355,1,2,12000.0,480.0,23520.0
8997,20250725,1,,28,1355,2,3,15000.0,2250.0,42750.0
8998,20241202,2,4.0,158,4,1,3,12600.0,3780.0,34020.0
8999,20241202,2,4.0,158,4,1,2,12000.0,0.0,24000.0
9000,20240127,2,3.0,238,3,2,1,15000.0,750.0,14250.0
9001,20241214,2,4.0,1410,4,1,3,12000.0,720.0,35280.0
9002,20241214,2,4.0,1410,4,1,2,12000.0,1200.0,22800.0
9003,20241214,2,4.0,1410,4,1,1,12600.0,0.0,12600.0
9004,20250426,1,,343,1470,1,3,12000.0,3600.0,32400.0
9005,20250426,1,,343,1470,1,1,12600.0,252.0,12348.0
9006,20240825,1,,1252,913,1,1,12000.0,0.0,12000.0
9007,20240622,1,,1347,1127,1,2,12600.0,0.0,25200.0
9008,20250307,1,,765,1369,1,2,12000.0,1200.0,22800.0
9009,20250725,1,,841,2873,1,1,10800.0,1080.0,9720.0
9010,20250128,1,,1487,1199,1,1,12600.0,252.0,12348.0
9011,20250315,1,,837,2469,2,2,15000.0,0.0,30000.0
9012,20240211,2,2.0,184,2,2,2,13500.0,0.0,27000.0
9013,20240211,2,2.0,184,2,2,2,15000.0,0.0,30000.0
9014,20241012,2,1.0,1166,1,2,2,15000.0,600.0,29400.0
9015,20241014,1,,997,1535,1,1,12000.0,0.0,12000.0
9016,20250123,1,,1034,364,2,1,16500.0,825.0,15675.0
9017,20240811,1,,398,2667,2,3,15750.0,2362.5,44887.5
9018,20240208,2,1.0,162,1,1,3,12000.0,720.0,35280.0
9019,20240809,2,2.0,501,2,1,1,12000.0,240.0,11760.0
9020,20250408,1,,794,70,1,3,12000.0,1800.0,34200.0
9021,20241111,1,,8,2547,2,1,15000.0,1500.0,13500.0
9022,20250712,1,,176,995,2,1,15000.0,1500.0,13500.0
9023,20240509,1,,52,1358,1,1,12000.0,240.0,11760.0
9024,20240509,1,,52,1358,2,1,15750.0,0.0,15750.0
9025,20250312,1,,451,1517,1,3,12000.0,720.0,35280.0
9026,20250312,1,,451,1517,2,3,15000.0,2250.0,42750.0
9027,20250312,1,,451,1517,1,1,12000.0,240.0,11760.0
9028,20240923,2,4.0,913,4,2,2,13500.0,1350.0,25650.0
9029,20240804,1,,1425,1700,1,1,12000.0,1200.0,10800.0
9030,20250819,1,,1163,360,1,3,12600.0,1890.0,35910.0
9031,20240227,1,,1199,2014,2,2,15000.0,0.0,30000.0
9032,20240319,1,,1433,1716,1,3,12000.0,3600.0,32400.0
9033,20240624,1,,1321,777,1,2,13200.0,1320.0,25080.0
9034,20250618,1,,713,595,2,3,16500.0,2475.0,47025.0
9035,20250618,1,,713,595,1,3,12000.0,3600.0,32400.0
9036,20250223,1,,1331,1766,1,1,12000.0,600.0,11400.0
9037,20240629,2,4.0,979,4,1,3,13200.0,0.0,39600.0
9038,20240629,2,4.0,979,4,2,2,15000.0,600.0,29400.0
9039,20250825,1,,820,2380,2,2,15000.0,0.0,30000.0
9040,20250609,1,,1267,2065,1,2,12000.0,2400.0,21600.0
9041,20250731,2,3.0,184,3,2,3,15000.0,0.0,45000.0
9042,20250128,1,,486,2787,1,3,12000.0,0.0,36000.0
9043,20250128,1,,486,2787,1,3,13200.0,1980.0,37620.0
9044,20241022,1,,417,1480,2,3,15000.0,4500.0,40500.0
9045,20240518,1,,982,537,2,2,13500.0,0.0,27000.0
9046,20240518,1,,982,537,1,3,12000.0,1800.0,34200.0
9047,20240927,2,2.0,1491,2,1,1,12000.0,600.0,11400.0
9048,20240927,2,2.0,1491,2,1,1,12000.0,600.0,11400.0
9049,20240202,1,,45,797,1,1,10800.0,1080.0,9720.0
9050,20250524,1,,535,2907,2,3,15000.0,4500.0,40500.0
9051,20250524,1,,535,2907,1,2,12000.0,1200.0,22800.0
9052,20240511,1,,177,2033,1,1,12600.0,0.0,12600.0
9053,20250716,2,4.0,1229,4,2,3,15750.0,2362.5,44887.5
9054,20250317,1,,1317,411,2,1,15000.0,300.0,14700.0
9055,20250317,1,,1317,411,1,2,12600.0,0.0,25200.0
9056,20250717,1,,737,2283,2,2,15000.0,3000.0,27000.0
9057,20240312,1,,158,727,2,3,15000.0,0.0,45000.0
9058,20240725,2,3.0,915,3,1,3,10800.0,1620.0,30780.0
9059,20240725,2,3.0,915,3,2,1,15750.0,315.0,15435.0
9060,20250131,1,,281,122,2,3,15000.0,0.0,45000.0
9061,20250131,1,,281,122,2,1,15000.0,300.0,14700.0
9062,20250223,1,,403,3105,1,3,12000.0,0.0,36000.0
9063,20250715,1,,955,1970,2,3,15000.0,2250.0,42750.0
9064,20240614,1,,991,212,2,1,16500.0,330.0,16170.0
9065,20250910,2,2.0,1128,2,2,1,15000.0,750.0,14250.0
9066,20250910,2,2.0,1128,2,1,2,12000.0,480.0,23520.0
9067,20240407,2,4.0,1399,4,2,3,15750.0,0.0,47250.0
9068,20250126,2,4.0,1366,4,2,2,15000.0,3000.0,27000.0
9069,20240723,1,,654,1244,1,1,12600.0,0.0,12600.0
9070,20240709,1,,791,931,2,3,15750.0,945.0,46305.0
9071,20250804,2,3.0,246,3,2,1,15750.0,1575.0,14175.0
9072,20250804,2,3.0,246,3,2,1,13500.0,0.0,13500.0
9073,20241207,2,2.0,997,2,1,1,12600.0,1260.0,11340.0
9074,20250215,1,,122,3195,2,1,15000.0,750.0,14250.0
9075,20250411,2,4.0,522,4,1,1,12000.0,600.0,11400.0
9076,20240915,1,,978,2652,1,1,13200.0,660.0,12540.0
9077,20240915,1,,978,2652,2,1,15000.0,1500.0,13500.0
9078,20240915,1,,978,2652,1,1,13200.0,660.0,12540.0
9079,20250621,1,,1380,2730,2,1,15000.0,1500.0,13500.0
9080,20250310,2,1.0,731,1,1,2,12000.0,0.0,24000.0
9081,20250310,2,1.0,731,1,2,2,15000.0,3000.0,27000.0
9082,20250429,1,,406,1083,1,2,12000.0,2400.0,21600.0
9083,20250429,1,,406,1083,2,1,13500.0,0.0,13500.0
9084,20240126,2,1.0,254,1,2,3,15000.0,900.0,44100.0
9085,20240120,1,,412,2952,1,3,12000.0,0.0,36000.0
9086,20241212,1,,1233,2237,2,1,15000.0,1500.0,13500.0
9087,20240224,2,2.0,335,2,1,1,10800.0,540.0,10260.0
9088,20250430,1,,867,2,2,1,15000.0,0.0,15000.0
9089,20250430,1,,867,2,1,2,12000.0,0.0,24000.0
9090,20250430,1,,867,2,1,3,10800.0,0.0,32400.0
9091,20241213,1,,155,933,1,3,12000.0,720.0,35280.0
9092,20241213,1,,155,933,1,1,12000.0,1200.0,10800.0
9093,20241008,2,2.0,168,2,1,3,12600.0,0.0,37800.0
9094,20240125,1,,1405,2411,1,1,12000.0,1200.0,10800.0
9095,20241123,1,,1255,646,1,3,12000.0,3600.0,32400.0
9096,20241123,1,,1255,646,2,2,15000.0,1500.0,28500.0
9097,20250408,1,,66,193,1,1,10800.0,540.0,10260.0
9098,20240323,2,2.0,228,2,1,2,10800.0,432.0,21168.0
9099,20240505,2,2.0,1191,2,1,3,12600.0,1890.0,35910.0
9100,20241103,2,3.0,549,3,1,2,12600.0,2520.0,22680.0
9101,20250405,1,,384,1854,2,1,15000.0,750.0,14250.0
9102,20240711,2,1.0,565,1,2,3,15000.0,0.0,45000.0
9103,20240711,2,1.0,565,1,1,1,12000.0,1200.0,10800.0
9104,20250822,2,3.0,1398,3,1,2,12000.0,0.0,24000.0
9105,20250822,2,3.0,1398,3,1,1,12600.0,1260.0,11340.0
9106,20250118,2,2.0,492,2,2,3,15750.0,2362.5,44887.5
9107,20241213,2,3.0,1459,3,2,2,15000.0,0.0,30000.0
9108,20240411,2,4.0,972,4,2,3,16500.0,990.0,48510.0
9109,20250321,2,4.0,965,4,2,2,15000.0,3000.0,27000.0
9110,20250125,2,4.0,1161,4,1,3,12600.0,1890.0,35910.0
9111,20240517,1,,1258,3108,2,3,15750.0,2362.5,44887.5
9112,20240623,1,,322,1965,1,3,13200.0,1980.0,37620.0
9113,20250515,2,3.0,1023,3,1,3,10800.0,0.0,32400.0
9114,20241010,2,1.0,653,1,2,3,13500.0,810.0,39690.0
9115,20241017,2,4.0,282,4,2,1,15750.0,0.0,15750.0
9116,20250630,1,,1400,253,2,3,15000.0,2250.0,42750.0
9117,20250506,2,4.0,727,4,2,3,15750.0,2362.5,44887.5
9118,20240829,1,,1238,561,2,3,15000.0,0.0,45000.0
9119,20250201,1,,769,460,1,1,12000.0,600.0,11400.0
9120,20250603,2,1.0,16,1,1,1,12000.0,600.0,11400.0
9121,20250420,1,,1116,1412,1,3,13200.0,3960.0,35640.0
9122,20240928,2,1.0,118,1,1,2,13200.0,2640.0,23760.0
9123,20250910,1,,339,1590,2,3,15000.0,900.0,44100.0
9124,20240714,1,,1296,867,2,2,15750.0,0.0,31500.0
9125,20240714,1,,1296,867,1,1,12000.0,0.0,12000.0
9126,20240714,1,,1296,867,1,2,12000.0,0.0,24000.0
9127,20240314,2,2.0,1477,2,1,2,10800.0,1080.0,20520.0
9128,20241121,1,,418,785,2,3,15000.0,2250.0,42750.0
9129,20241121,1,,418,785,1,3,12600.0,3780.0,34020.0
9130,20240428,2,2.0,682,2,1,1,12600.0,252.0,12348.0
9131,20240326,1,,1076,3171,2,3,15000.0,4500.0,40500.0
9132,20240326,1,,1076,3171,2,3,15000.0,4500.0,40500.0
9133,20250807,1,,222,1013,2,2,15000.0,3000.0,27000.0
9134,20250807,1,,222,1013,2,3,15000.0,2250.0,42750.0
9135,20250807,1,,222,1013,1,3,12600.0,1890.0,35910.0
9136,20250810,1,,810,21,2,3,15000.0,2250.0,42750.0
9137,20250903,1,,1311,986,1,1,12000.0,600.0,11400.0
9138,20250920,1,,767,606,1,2,12000.0,480.0,23520.0
9139,20240518,1,,1094,974,2,2,15000.0,0.0,30000.0
9140,20240608,2,4.0,608,4,1,3,12000.0,1800.0,34200.0
9141,20240213,2,1.0,193,1,1,1,13200.0,1320.0,11880.0
9142,20240403,1,,1313,844,2,1,15000.0,1500.0,13500.0
