order_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
6057,20250911,2,4.0,1134,4,FULFILLED,30000.0,6300.0,0.0,36300.0
6058,20250721,1,,495,1733,PAID,61200.0,12852.0,1500.0,75552.0
6059,20240911,2,3.0,75,3,FULFILLED,11760.0,2469.6,0.0,14229.6
6060,20241222,2,1.0,598,1,PAID,28500.0,5985.0,0.0,34485.0
6061,20250303,2,1.0,105,1,FULFILLED,39690.0,8334.9,0.0,48024.9
6062,20240318,2,4.0,459,4,FULFILLED,94020.0,19744.2,0.0,113764.2
6063,20240102,1,,1263,3101,FULFILLED,9720.0,2041.2,900.0,12661.2
6064,20240131,1,,1483,2498,FULFILLED,42240.0,8870.4,1200.0,52310.4
6065,20250918,2,4.0,1072,4,PAID,21600.0,4536.0,0.0,26136.0
6066,20240711,1,,1230,2150,FULFILLED,56400.0,11844.0,1500.0,69744.0
6067,20240609,2,4.0,1314,4,CANCELLED,10260.0,2154.6,0.0,12414.6
6068,20241012,2,3.0,1167,3,FULFILLED,61650.0,12946.5,0.0,74596.5
6069,20240624,2,1.0,55,1,FULFILLED,32400.0,6804.0,0.0,39204.0
6070,20250406,1,,1188,376,FULFILLED,12150.0,2551.5,1500.0,16201.5
6071,20250508,1,,1409,2376,FULFILLED,36000.0,7560.0,0.0,43560.0
6072,20241014,2,4.0,1463,4,FULFILLED,48780.0,10243.8,0.0,59023.8
6073,20250811,1,,1130,400,FULFILLED,25872.0,5433.12,1200.0,32505.12
6074,20250601,1,,499,2040,FULFILLED,69660.0,14628.6,900.0,85188.6
6075,20241230,2,4.0,1005,4,FULFILLED,40260.0,8454.6,0.0,48714.6
6076,20241220,1,,727,1133,PAID,47025.0,9875.25,900.0,57800.25
6077,20250614,2,2.0,1472,2,CANCELLED,37500.0,7875.0,0.0,45375.0
6078,20240117,2,2.0,920,2,CREATED,9720.0,2041.2,0.0,11761.2
6079,20250117,2,4.0,376,4,FULFILLED,58560.0,12297.6,0.0,70857.6
6080,20241214,1,,402,634,CANCELLED,39084.0,8207.64,900.0,48191.64
6081,20250619,2,4.0,724,4,FULFILLED,38940.0,8177.4,0.0,47117.4
6082,20241221,1,,1406,1598,FULFILLED,14175.0,2976.75,1200.0,18351.75
6083,20240126,2,4.0,979,4,FULFILLED,48510.0,10187.1,0.0,58697.1
6084,20240617,2,4.0,1307,4,PAID,32400.0,6804.0,0.0,39204.0
6085,20240305,1,,743,2426,FULFILLED,22800.0,4788.0,0.0,27588.0
6086,20241221,1,,947,2070,PAID,25200.0,5292.0,1200.0,31692.0
6087,20250328,1,,443,1151,FULFILLED,20520.0,4309.2,1500.0,26329.2
6088,20240502,2,2.0,921,2,FULFILLED,69690.0,14634.9,0.0,84324.9
6089,20241011,2,4.0,934,4,CREATED,13230.0,2778.3,0.0,16008.3
6090,20250928,2,4.0,1132,4,FULFILLED,22680.0,4762.8,0.0,27442.8
6091,20250116,2,2.0,52,2,FULFILLED,56400.0,11844.0,0.0,68244.0
6092,20241128,1,,1111,1669,PAID,62916.0,13212.36,1200.0,77328.36
6093,20240421,2,2.0,505,2,PAID,32400.0,6804.0,0.0,39204.0
6094,20250519,2,4.0,1286,4,FULFILLED,35280.0,7408.8,0.0,42688.8
6095,20250630,1,,220,90,FULFILLED,44887.5,9426.38,1200.0,55513.88
6096,20250406,2,2.0,673,2,PAID,11760.0,2469.6,0.0,14229.6
6097,20250714,1,,557,45,FULFILLED,13500.0,2835.0,1200.0,17535.0
6098,20250812,2,4.0,797,4,FULFILLED,37800.0,7938.0,0.0,45738.0
6099,20240801,1,,596,2679,FULFILLED,12000.0,2520.0,1200.0,15720.0
6100,20250324,1,,1167,1982,PAID,44100.0,9261.0,900.0,54261.0
6101,20240702,1,,658,259,FULFILLED,35280.0,7408.8,1500.0,44188.8
6102,20240416,1,,518,1260,FULFILLED,64680.0,13582.8,1200.0,79462.8
6103,20240403,1,,1318,1314,FULFILLED,42750.0,8977.5,1200.0,52927.5
6104,20240619,2,3.0,721,3,FULFILLED,24300.0,5103.0,0.0,29403.0
6105,20250915,1,,275,2796,PAID,70875.0,14883.75,1200.0,86958.75
6106,20250819,2,4.0,1310,4,PAID,11400.0,2394.0,0.0,13794.0
6107,20250924,2,1.0,555,1,FULFILLED,15750.0,3307.5,0.0,19057.5
6108,20240926,1,,1020,387,PAID,46305.0,9724.05,900.0,56929.05
6109,20240607,1,,1013,3137,FULFILLED,22800.0,4788.0,1500.0,29088.0
6110,20250521,2,2.0,415,2,FULFILLED,35280.0,7408.8,0.0,42688.8
6111,20241224,2,4.0,1155,4,CREATED,32400.0,6804.0,0.0,39204.0
6112,20240118,1,,1426,2318,FULFILLED,35280.0,7408.8,900.0,43588.8
6113,20250529,2,1.0,1269,1,FULFILLED,34260.0,7194.6,0.0,41454.6
6114,20240903,1,,1230,3099,FULFILLED,27000.0,5670.0,900.0,33570.0
6115,20241119,2,3.0,972,3,FULFILLED,29400.0,6174.0,0.0,35574.0
6116,20250916,1,,1107,2762,PAID,14962.5,3142.12,900.0,19004.62
6117,20240902,1,,788,1655,FULFILLED,13500.0,2835.0,0.0,16335.0
6118,20240703,1,,1120,1597,FULFILLED,41880.0,8794.8,0.0,50674.8
6119,20240826,1,,168,603,CREATED,23520.0,4939.2,1500.0,29959.2
6120,20240831,2,2.0,746,2,CANCELLED,10260.0,2154.6,0.0,12414.6
6121,20250316,1,,127,2637,FULFILLED,28350.0,5953.5,1200.0,35503.5
6122,20240313,1,,447,680,FULFILLED,47250.0,9922.5,900.0,58072.5
6123,20240725,1,,815,2895,FULFILLED,24000.0,5040.0,900.0,29940.0
6124,20241213,1,,882,461,FULFILLED,64800.0,13608.0,1200.0,79608.0
6125,20250207,1,,1213,2662,FULFILLED,15000.0,3150.0,1200.0,19350.0
6126,20241129,1,,1266,1280,FULFILLED,31185.0,6548.85,1500.0,39233.85
6127,20241118,1,,195,2595,FULFILLED,14700.0,3087.0,1200.0,18987.0
6128,20241024,2,3.0,1128,3,FULFILLED,40500.0,8505.0,0.0,49005.0
6129,20240425,1,,661,284,CANCELLED,58200.0,12222.0,1200.0,71622.0
6130,20241022,1,,1054,2520,FULFILLED,55800.0,11718.0,1200.0,68718.0
6131,20240924,1,,887,2387,FULFILLED,12600.0,2646.0,1200.0,16446.0
6132,20240213,1,,71,1168,CANCELLED,25650.0,5386.5,1200.0,32236.5
6133,20250323,1,,1303,977,FULFILLED,29700.0,6237.0,1200.0,37137.0
6134,20240519,1,,545,2602,FULFILLED,24000.0,5040.0,1200.0,30240.0
6135,20250603,2,2.0,613,2,REFUNDED,29160.0,6123.6,0.0,35283.6
6136,20240330,1,,616,545,CANCELLED,28500.0,5985.0,900.0,35385.0
6137,20241007,1,,309,482,CREATED,20520.0,4309.2,900.0,25729.2
6138,20240805,1,,740,2541,PAID,28500.0,5985.0,1200.0,35685.0
6139,20250418,2,1.0,1281,1,PAID,11760.0,2469.6,0.0,14229.6
6140,20240628,2,3.0,347,3,FULFILLED,43950.0,9229.5,0.0,53179.5
6141,20240305,1,,1385,1768,FULFILLED,47400.0,9954.0,1200.0,58554.0
6142,20250417,2,4.0,547,4,PAID,23520.0,4939.2,0.0,28459.2
6143,20240703,1,,726,2699,FULFILLED,44100.0,9261.0,900.0,54261.0
6144,20240504,2,3.0,315,3,REFUNDED,59400.0,12474.0,0.0,71874.0
6145,20250206,1,,914,680,PAID,34200.0,7182.0,900.0,42282.0
6146,20250804,1,,896,2464,FULFILLED,90450.0,18994.5,900.0,110344.5
6147,20250326,2,3.0,289,3,CANCELLED,15000.0,3150.0,0.0,18150.0
6148,20240509,2,4.0,597,4,PAID,54900.0,11529.0,0.0,66429.0
6149,20250411,1,,195,1874,PAID,64200.0,13482.0,1500.0,79182.0
6150,20250823,2,4.0,1129,4,FULFILLED,34200.0,7182.0,0.0,41382.0
6151,20240114,1,,713,1395,FULFILLED,42750.0,8977.5,900.0,52627.5
6152,20250109,1,,1158,2427,CANCELLED,72900.0,15309.0,1500.0,89709.0
6153,20240626,2,4.0,820,4,CANCELLED,64152.0,13471.92,0.0,77623.92
6154,20240814,1,,425,774,FULFILLED,40500.0,8505.0,900.0,49905.0
6155,20240225,1,,461,2650,FULFILLED,12000.0,2520.0,0.0,14520.0
6156,20240927,2,1.0,804,1,FULFILLED,39084.0,8207.64,0.0,47291.64
6157,20250407,1,,83,704,PAID,79200.0,16632.0,1200.0,97032.0
6158,20240408,2,3.0,376,3,FULFILLED,44400.0,9324.0,0.0,53724.0
6159,20240504,1,,1429,896,FULFILLED,24348.0,5113.08,0.0,29461.08
6160,20240818,1,,1360,1553,FULFILLED,63000.0,13230.0,1200.0,77430.0
6161,20250530,1,,900,545,FULFILLED,26400.0,5544.0,1500.0,33444.0
6162,20240208,1,,1039,58,FULFILLED,22800.0,4788.0,1500.0,29088.0
6163,20240922,1,,1066,2864,FULFILLED,32400.0,6804.0,0.0,39204.0
6164,20250616,2,4.0,165,4,FULFILLED,35280.0,7408.8,0.0,42688.8
6165,20250410,1,,957,881,FULFILLED,11970.0,2513.7,900.0,15383.7
6166,20250930,1,,1335,2897,PAID,101310.0,21275.1,1200.0,123785.1
6167,20240818,2,1.0,442,1,FULFILLED,47250.0,9922.5,0.0,57172.5
6168,20240412,2,1.0,1443,1,FULFILLED,21600.0,4536.0,0.0,26136.0
6169,20240317,1,,492,1923,FULFILLED,39600.0,8316.0,1200.0,49116.0
6170,20240925,1,,944,2643,PAID,27000.0,5670.0,900.0,33570.0
6171,20250516,1,,370,1299,FULFILLED,25650.0,5386.5,1200.0,32236.5
6172,20240703,1,,516,351,FULFILLED,14250.0,2992.5,1500.0,18742.5
6173,20240302,1,,1392,262,FULFILLED,29700.0,6237.0,1200.0,37137.0
6174,20240622,2,2.0,1019,2,CREATED,29160.0,6123.6,0.0,35283.6
6175,20240513,1,,337,100,FULFILLED,36000.0,7560.0,900.0,44460.0
6176,20250317,1,,387,521,FULFILLED,13230.0,2778.3,1500.0,17508.3
6177,20240701,1,,281,2619,FULFILLED,21600.0,4536.0,1200.0,27336.0
6178,20250421,1,,628,1308,FULFILLED,12600.0,2646.0,900.0,16146.0
6179,20250610,1,,952,2681,PAID,45000.0,9450.0,1500.0,55950.0
6180,20240904,1,,1340,1101,FULFILLED,42750.0,8977.5,900.0,52627.5
6181,20240909,1,,1076,3174,FULFILLED,64152.0,13471.92,0.0,77623.92
6182,20240303,1,,185,41,FULFILLED,46650.0,9796.5,1200.0,57646.5
6183,20250921,1,,475,308,PAID,39600.0,8316.0,900.0,48816.0
6184,20250618,1,,154,3080,FULFILLED,45600.0,9576.0,1200.0,56376.0
6185,20240308,2,4.0,1168,4,FULFILLED,79050.0,16600.5,0.0,95650.5
6186,20250924,1,,309,1377,FULFILLED,55272.0,11607.12,1200.0,68079.12
6187,20240529,2,4.0,828,4,REFUNDED,34020.0,7144.2,0.0,41164.2
6188,20240323,1,,1200,992,FULFILLED,64350.0,13513.5,1200.0,79063.5
6189,20240825,1,,1286,1628,FULFILLED,42780.0,8983.8,900.0,52663.8
6190,20240202,2,1.0,659,1,FULFILLED,56070.0,11774.7,0.0,67844.7
6191,20250627,1,,430,2797,FULFILLED,22800.0,4788.0,900.0,28488.0
6192,20250315,1,,704,3011,FULFILLED,22800.0,4788.0,1200.0,28788.0
6193,20240620,2,3.0,1087,3,FULFILLED,29700.0,6237.0,0.0,35937.0
6194,20241228,1,,63,218,FULFILLED,36000.0,7560.0,1200.0,44760.0
6195,20250214,1,,1388,850,REFUNDED,57712.5,12119.62,1500.0,71332.12
6196,20240111,2,1.0,987,1,PAID,31752.0,6667.92,0.0,38419.92
6197,20240103,1,,311,1971,FULFILLED,33000.0,6930.0,1200.0,41130.0
6198,20241017,2,4.0,379,4,FULFILLED,32400.0,6804.0,0.0,39204.0
6199,20240704,1,,585,956,CREATED,14850.0,3118.5,900.0,18868.5
6200,20250816,1,,877,2706,REFUNDED,64200.0,13482.0,900.0,78582.0
6201,20250729,2,3.0,416,3,CANCELLED,32400.0,6804.0,0.0,39204.0
6202,20241122,1,,173,1857,FULFILLED,32400.0,6804.0,900.0,40104.0
6203,20250828,1,,659,86,FULFILLED,31752.0,6667.92,900.0,39319.92
6204,20250301,1,,4,1911,FULFILLED,27000.0,5670.0,1500.0,34170.0
6205,20240226,2,1.0,849,1,FULFILLED,34200.0,7182.0,0.0,41382.0
6206,20250208,2,4.0,271,4,FULFILLED,23520.0,4939.2,0.0,28459.2
6207,20250702,1,,1388,157,FULFILLED,35640.0,7484.4,0.0,43124.4
6208,20250510,1,,623,1778,CANCELLED,29137.5,6118.88,1200.0,36456.38
6209,20240913,1,,1388,620,FULFILLED,31170.0,6545.7,900.0,38615.7
6210,20240713,2,2.0,1427,2,CANCELLED,11400.0,2394.0,0.0,13794.0
6211,20240213,2,4.0,1139,4,FULFILLED,30870.0,6482.7,0.0,37352.7
6212,20250824,1,,463,432,FULFILLED,12348.0,2593.08,900.0,15841.08
6213,20240503,1,,1430,997,FULFILLED,21600.0,4536.0,0.0,26136.0
6214,20240507,1,,499,1431,PAID,58305.0,12244.05,900.0,71449.05
6215,20240416,1,,67,2854,FULFILLED,41760.0,8769.6,900.0,51429.6
6216,20250823,1,,249,636,REFUNDED,13230.0,2778.3,0.0,16008.3
6217,20241203,1,,764,1440,FULFILLED,22800.0,4788.0,1500.0,29088.0
6218,20250924,2,3.0,911,3,FULFILLED,42675.0,8961.75,0.0,51636.75
6219,20250701,2,3.0,801,3,REFUNDED,24696.0,5186.16,0.0,29882.16
6220,20250403,1,,130,1165,FULFILLED,78000.0,16380.0,900.0,95280.0
6221,20250815,1,,1106,900,CANCELLED,29400.0,6174.0,1200.0,36774.0
6222,20240315,1,,1441,2607,FULFILLED,106530.0,22371.3,1500.0,130401.3
6223,20250328,1,,364,230,PAID,11970.0,2513.7,900.0,15383.7
6224,20240405,1,,35,3121,PAID,11400.0,2394.0,1200.0,14994.0
6225,20250404,1,,1451,1000,FULFILLED,13500.0,2835.0,900.0,17235.0
6226,20240217,1,,679,172,FULFILLED,32400.0,6804.0,900.0,40104.0
6227,20240115,1,,1084,2211,FULFILLED,23520.0,4939.2,1200.0,29659.2
6228,20250529,1,,248,729,FULFILLED,37800.0,7938.0,0.0,45738.0
6229,20250403,1,,1249,2033,FULFILLED,12600.0,2646.0,1200.0,16446.0
6230,20240604,2,1.0,4,1,FULFILLED,35760.0,7509.6,0.0,43269.6
6231,20241123,2,3.0,1405,3,CANCELLED,36000.0,7560.0,0.0,43560.0
6232,20240329,2,4.0,1212,4,FULFILLED,47670.0,10010.7,0.0,57680.7
6233,20250527,1,,962,259,FULFILLED,28500.0,5985.0,900.0,35385.0
6234,20240608,2,3.0,1016,3,CANCELLED,40230.0,8448.3,0.0,48678.3
6235,20240102,1,,1346,2965,FULFILLED,23520.0,4939.2,1200.0,29659.2
6236,20241110,1,,249,2336,CANCELLED,62520.0,13129.2,900.0,76549.2
6237,20240515,1,,1301,3138,PAID,43200.0,9072.0,1200.0,53472.0
6238,20250223,2,4.0,1224,4,CANCELLED,30780.0,6463.8,0.0,37243.8
6239,20250531,1,,790,2519,FULFILLED,27000.0,5670.0,900.0,33570.0
6240,20240704,1,,1307,1395,PAID,70200.0,14742.0,900.0,85842.0
6241,20240421,1,,56,2447,FULFILLED,11400.0,2394.0,900.0,14694.0
6242,20241017,2,4.0,266,4,PAID,38520.0,8089.2,0.0,46609.2
6243,20250101,2,1.0,80,1,FULFILLED,21600.0,4536.0,0.0,26136.0
6244,20250529,2,3.0,1458,3,FULFILLED,10260.0,2154.6,0.0,12414.6
6245,20240228,1,,685,570,PAID,20520.0,4309.2,1500.0,26329.2
6246,20241119,2,1.0,1284,1,FULFILLED,11760.0,2469.6,0.0,14229.6
6247,20240516,2,1.0,1460,1,FULFILLED,14962.5,3142.12,0.0,18104.62
6248,20240413,1,,1024,1446,PAID,31500.0,6615.0,1200.0,39315.0
6249,20250510,1,,937,337,FULFILLED,14250.0,2992.5,1200.0,18442.5
6250,20240328,2,1.0,1489,1,FULFILLED,22680.0,4762.8,0.0,27442.8
6251,20240604,2,4.0,1233,4,FULFILLED,66420.0,13948.2,0.0,80368.2
6252,20250806,1,,176,2837,FULFILLED,59520.0,12499.2,0.0,72019.2
6253,20240421,1,,396,3154,FULFILLED,47628.0,10001.88,900.0,58529.88
6254,20250525,1,,552,828,FULFILLED,25650.0,5386.5,900.0,31936.5
6255,20240904,1,,709,2673,FULFILLED,35850.0,7528.5,1500.0,44878.5
6256,20250612,1,,1262,12,FULFILLED,25650.0,5386.5,1200.0,32236.5
6257,20250425,2,2.0,310,2,PAID,14700.0,3087.0,0.0,17787.0
6258,20240910,1,,1258,3080,FULFILLED,24000.0,5040.0,900.0,29940.0
6259,20240417,2,3.0,1039,3,FULFILLED,44887.5,9426.38,0.0,54313.88
6260,20250208,1,,145,1506,FULFILLED,10260.0,2154.6,1200.0,13614.6
6261,20240122,1,,928,2542,FULFILLED,33750.0,7087.5,1200.0,42037.5
6262,20250706,1,,1061,858,FULFILLED,60780.0,12763.8,0.0,73543.8
6263,20240515,2,1.0,1421,1,FULFILLED,40500.0,8505.0,0.0,49005.0
6264,20250729,1,,1219,2782,PAID,69300.0,14553.0,900.0,84753.0
6265,20250919,1,,510,1239,REFUNDED,23520.0,4939.2,900.0,29359.2
6266,20250505,1,,684,596,FULFILLED,21600.0,4536.0,900.0,27036.0
6267,20241020,1,,727,2981,FULFILLED,34020.0,7144.2,1200.0,42364.2
6268,20250115,1,,584,1086,FULFILLED,53925.0,11324.25,1500.0,66749.25
6269,20250228,1,,521,2220,CANCELLED,13500.0,2835.0,1200.0,17535.0
6270,20250123,1,,475,45,FULFILLED,69900.0,14679.0,1200.0,85779.0
6271,20241104,1,,1472,1331,PAID,14700.0,3087.0,900.0,18687.0
6272,20250427,1,,188,2796,FULFILLED,57000.0,11970.0,1500.0,70470.0
6273,20240413,2,1.0,601,1,FULFILLED,14700.0,3087.0,0.0,17787.0
6274,20250819,1,,407,220,FULFILLED,15750.0,3307.5,900.0,19957.5
6275,20250116,2,2.0,210,2,FULFILLED,48510.0,10187.1,0.0,58697.1
6276,20240920,2,2.0,1472,2,REFUNDED,27000.0,5670.0,0.0,32670.0
6277,20250303,2,1.0,1317,1,FULFILLED,21600.0,4536.0,0.0,26136.0
6278,20241128,1,,1450,2482,FULFILLED,20520.0,4309.2,1500.0,26329.2
6279,20250731,1,,724,566,FULFILLED,28500.0,5985.0,0.0,34485.0
6280,20250116,1,,942,66,PAID,40500.0,8505.0,900.0,49905.0
6281,20240218,1,,226,773,FULFILLED,11400.0,2394.0,1500.0,15294.0
6282,20250928,2,2.0,675,2,PAID,66960.0,14061.6,0.0,81021.6
6283,20250222,1,,1366,1366,FULFILLED,29400.0,6174.0,1200.0,36774.0
6284,20241109,1,,1464,3074,PAID,23760.0,4989.6,1200.0,29949.6
6285,20250510,2,2.0,1317,2,FULFILLED,24000.0,5040.0,0.0,29040.0
6286,20241117,1,,321,1978,REFUNDED,27000.0,5670.0,0.0,32670.0
6287,20250515,2,3.0,288,3,PAID,21600.0,4536.0,0.0,26136.0
6288,20240215,1,,839,2502,PAID,13500.0,2835.0,1200.0,17535.0
6289,20240116,2,4.0,63,4,PAID,54540.0,11453.4,0.0,65993.4
6290,20240130,1,,74,2410,FULFILLED,21600.0,4536.0,1200.0,27336.0
6291,20240621,1,,1359,2851,FULFILLED,12936.0,2716.56,1200.0,16852.56
6292,20250625,1,,735,2964,CANCELLED,30780.0,6463.8,0.0,37243.8
6293,20241203,2,2.0,583,2,FULFILLED,34200.0,7182.0,0.0,41382.0
6294,20240205,1,,403,1948,PAID,14700.0,3087.0,900.0,18687.0
6295,20240921,2,4.0,144,4,FULFILLED,53640.0,11264.4,0.0,64904.4
6296,20240509,2,4.0,724,4,FULFILLED,35910.0,7541.1,0.0,43451.1
6297,20240414,1,,508,368,CANCELLED,24000.0,5040.0,900.0,29940.0
6298,20250226,1,,1476,832,FULFILLED,15000.0,3150.0,900.0,19050.0
6299,20240312,1,,1069,1186,CANCELLED,29925.0,6284.25,1500.0,37709.25
6300,20250522,1,,92,2789,FULFILLED,39600.0,8316.0,900.0,48816.0
6301,20240312,1,,376,461,FULFILLED,34020.0,7144.2,1500.0,42664.2
6302,20241223,2,4.0,251,4,FULFILLED,45000.0,9450.0,0.0,54450.0
6303,20241008,1,,665,2694,FULFILLED,28500.0,5985.0,1200.0,35685.0
6304,20241130,2,1.0,4,1,REFUNDED,39787.5,8355.38,0.0,48142.88
6305,20250426,1,,225,3203,PAID,61560.0,12927.6,1200.0,75687.6
6306,20250420,2,1.0,1083,1,FULFILLED,23940.0,5027.4,0.0,28967.4
6307,20241111,1,,111,206,FULFILLED,23940.0,5027.4,900.0,29867.4
6308,20240715,2,2.0,1491,2,FULFILLED,39600.0,8316.0,0.0,47916.0
6309,20240131,1,,1340,228,FULFILLED,42750.0,8977.5,900.0,52627.5
6310,20250410,1,,597,525,FULFILLED,10800.0,2268.0,1200.0,14268.0
6311,20241026,1,,873,1680,FULFILLED,11760.0,2469.6,1500.0,15729.6
6312,20240328,2,1.0,1021,1,PAID,44550.0,9355.5,0.0,53905.5
6313,20250206,1,,456,2390,PAID,41040.0,8618.4,1500.0,51158.4
6314,20250131,2,3.0,413,3,FULFILLED,25080.0,5266.8,0.0,30346.8
6315,20240308,2,3.0,748,3,FULFILLED,79308.0,16654.68,0.0,95962.68
6316,20240609,2,1.0,1310,1,FULFILLED,13500.0,2835.0,0.0,16335.0
6317,20240305,1,,1271,931,FULFILLED,14250.0,2992.5,1200.0,18442.5
6318,20240928,1,,964,1131,FULFILLED,12600.0,2646.0,1500.0,16746.0
6319,20241205,1,,1178,571,FULFILLED,36300.0,7623.0,1500.0,45423.0
6320,20250515,1,,292,1423,REFUNDED,25872.0,5433.12,900.0,32205.12
6321,20250221,2,4.0,1034,4,FULFILLED,67200.0,14112.0,0.0,81312.0
6322,20241118,1,,494,3176,PAID,47700.0,10017.0,1200.0,58917.0
6323,20241212,1,,1025,1715,FULFILLED,25872.0,5433.12,0.0,31305.12
6324,20250803,2,2.0,1045,2,CREATED,14700.0,3087.0,0.0,17787.0
6325,20250421,1,,700,2114,FULFILLED,11340.0,2381.4,1200.0,14921.4
6326,20240620,1,,1194,1943,FULFILLED,10800.0,2268.0,1200.0,14268.0
6327,20250525,1,,449,1576,FULFILLED,64680.0,13582.8,1200.0,79462.8
6328,20240928,2,4.0,220,4,FULFILLED,49680.0,10432.8,0.0,60112.8
6329,20250921,1,,1152,2517,FULFILLED,105975.0,22254.75,0.0,128229.75
6330,20240512,2,3.0,417,3,CANCELLED,47040.0,9878.4,0.0,56918.4
6331,20250501,2,3.0,231,3,FULFILLED,29400.0,6174.0,0.0,35574.0
6332,20240131,1,,142,554,PAID,40500.0,8505.0,900.0,49905.0
6333,20240618,1,,867,2295,FULFILLED,24696.0,5186.16,0.0,29882.16
6334,20250225,1,,1011,2658,FULFILLED,13500.0,2835.0,1200.0,17535.0
6335,20250108,1,,1363,754,FULFILLED,15000.0,3150.0,1200.0,19350.0
6336,20250407,2,3.0,1027,3,FULFILLED,69480.0,14590.8,0.0,84070.8
6337,20250625,1,,135,1551,FULFILLED,22800.0,4788.0,1200.0,28788.0
6338,20250316,1,,582,81,FULFILLED,13500.0,2835.0,1200.0,17535.0
6339,20240928,1,,525,2834,FULFILLED,25650.0,5386.5,900.0,31936.5
6340,20250515,2,3.0,463,3,FULFILLED,59175.0,12426.75,0.0,71601.75
6341,20241118,1,,1127,357,FULFILLED,31752.0,6667.92,1200.0,39619.92
6342,20250212,1,,1263,649,FULFILLED,21600.0,4536.0,900.0,27036.0
6343,20250306,1,,294,818,FULFILLED,69660.0,14628.6,1500.0,85788.6
6344,20250312,2,3.0,594,3,REFUNDED,57000.0,11970.0,0.0,68970.0
6345,20240117,2,2.0,195,2,PAID,60900.0,12789.0,0.0,73689.0
6346,20240203,2,1.0,649,1,PAID,14700.0,3087.0,0.0,17787.0
6347,20241101,1,,1043,2465,CANCELLED,25260.0,5304.6,900.0,31464.6
6348,20250804,1,,932,394,FULFILLED,52620.0,11050.2,900.0,64570.2
6349,20250510,1,,444,1453,FULFILLED,14250.0,2992.5,900.0,18142.5
6350,20250717,1,,87,1680,CREATED,24696.0,5186.16,0.0,29882.16
6351,20241028,1,,819,2034,FULFILLED,40500.0,8505.0,900.0,49905.0
6352,20240620,1,,967,2710,CANCELLED,60900.0,12789.0,1500.0,75189.0
6353,20241222,2,4.0,605,4,FULFILLED,42750.0,8977.5,0.0,51727.5
6354,20240811,1,,1331,1483,CANCELLED,28200.0,5922.0,1200.0,35322.0
6355,20240814,2,2.0,527,2,FULFILLED,32400.0,6804.0,0.0,39204.0
6356,20240902,1,,660,1808,FULFILLED,89340.0,18761.4,1200.0,109301.4
6357,20250406,1,,1355,2320,FULFILLED,44100.0,9261.0,900.0,54261.0
6358,20240703,1,,336,2903,PAID,21168.0,4445.28,0.0,25613.28
6359,20250209,2,4.0,764,4,FULFILLED,11970.0,2513.7,0.0,14483.7
6360,20250127,1,,321,2164,FULFILLED,36000.0,7560.0,0.0,43560.0
6361,20241031,1,,307,400,FULFILLED,50100.0,10521.0,1200.0,61821.0
6362,20240127,2,1.0,1027,1,FULFILLED,72900.0,15309.0,0.0,88209.0
6363,20241004,2,4.0,1359,4,CANCELLED,9720.0,2041.2,0.0,11761.2
6364,20250413,1,,723,1366,FULFILLED,14250.0,2992.5,900.0,18142.5
6365,20250210,1,,1135,681,FULFILLED,23520.0,4939.2,1200.0,29659.2
6366,20241014,1,,72,2673,FULFILLED,36000.0,7560.0,1500.0,45060.0
6367,20240805,2,4.0,459,4,REFUNDED,37800.0,7938.0,0.0,45738.0
6368,20240628,2,4.0,453,4,FULFILLED,30000.0,6300.0,0.0,36300.0
6369,20240704,1,,995,2219,FULFILLED,48510.0,10187.1,900.0,59597.1
6370,20250404,2,4.0,316,4,CANCELLED,15000.0,3150.0,0.0,18150.0
6371,20250828,2,4.0,1306,4,FULFILLED,24696.0,5186.16,0.0,29882.16
6372,20250916,2,4.0,212,4,FULFILLED,53400.0,11214.0,0.0,64614.0
6373,20240223,1,,212,3052,PAID,22800.0,4788.0,1200.0,28788.0
6374,20240422,1,,1378,2507,FULFILLED,62400.0,13104.0,900.0,76404.0
6375,20250416,1,,746,166,PAID,78300.0,16443.0,900.0,95643.0
6376,20240331,1,,1327,803,FULFILLED,10800.0,2268.0,900.0,13968.0
6377,20240122,2,3.0,1323,3,PAID,28500.0,5985.0,0.0,34485.0
6378,20240930,1,,1036,2007,FULFILLED,11400.0,2394.0,900.0,14694.0
6379,20240715,2,3.0,426,3,REFUNDED,11760.0,2469.6,0.0,14229.6
6380,20240918,1,,1045,443,FULFILLED,22680.0,4762.8,1200.0,28642.8
6381,20250820,1,,885,845,CANCELLED,49275.0,10347.75,0.0,59622.75
6382,20250522,1,,1009,2235,FULFILLED,13200.0,2772.0,1200.0,17172.0
6383,20240126,2,2.0,220,2,FULFILLED,25650.0,5386.5,0.0,31036.5
6384,20240803,1,,705,288,FULFILLED,36150.0,7591.5,900.0,44641.5
6385,20240623,1,,1037,1107,PAID,19440.0,4082.4,1200.0,24722.4
6386,20240610,1,,789,1047,PAID,64500.0,13545.0,1500.0,79545.0
6387,20240610,1,,79,691,PAID,34200.0,7182.0,900.0,42282.0
6388,20240101,1,,768,1363,FULFILLED,44688.0,9384.48,900.0,54972.48
6389,20250106,2,2.0,1253,2,REFUNDED,56700.0,11907.0,0.0,68607.0
6390,20240701,1,,340,2630,FULFILLED,42540.0,8933.4,1500.0,52973.4
