shipment_sk,shipped_date_id,shipped_at_time,delivered_date_id,delivered_at_time,customer_sk,channel_sk,store_sk,location_sk,carrier,tracking_number
5273,20250209,15:04:25,20250211,15:04:25,303,1,,2006,Correo Argentino,TRK-BA4JTEGSPV
5274,20241207,17:18:49,20241208,17:18:49,1371,2,4.0,4,PICKUP,
5275,20241004,13:01:21,20241005,13:01:21,225,2,3.0,3,PICKUP,
5276,20240628,12:18:52,20240702,12:18:52,741,1,,1079,Correo Argentino,TRK-2VNVG7ZU0V
5277,20240807,11:11:37,20240808,11:11:37,507,2,4.0,4,PICKUP,
5278,,,,,381,1,,2990,Correo Argentino,
5279,20250114,00:03:50,20250115,00:03:50,166,2,4.0,4,PICKUP,
5280,20240704,17:53:05,20240705,17:53:05,1440,2,3.0,3,PICKUP,
5281,,,,,1400,1,,460,Correo Argentino,
5282,20250816,23:29:03,20250821,23:29:03,627,1,,2871,Correo Argentino,TRK-5S87EVV955
5283,20240429,20:03:54,20240506,20:03:54,638,1,,2723,Correo Argentino,TRK-EXTC6OCQ3P
5284,20240121,17:26:58,20240122,17:26:58,703,2,1.0,1,PICKUP,
5285,20250221,16:53:33,20250222,16:53:33,1315,2,1.0,1,PICKUP,
5286,20250411,03:10:38,20250413,03:10:38,540,1,,611,Correo Argentino,TRK-NKQLR01KPT
5287,20250429,18:34:15,20250506,18:34:15,352,1,,1275,Correo Argentino,TRK-LNT4CJV54P
5288,20240916,19:31:42,20240918,19:31:42,565,1,,540,Correo Argentino,TRK-11D5TQYVFG
5289,20241222,22:39:25,20241228,22:39:25,549,1,,2008,Correo Argentino,TRK-DXLEJSLZVU
5290,20240717,06:41:18,20240719,06:41:18,1273,1,,1790,Correo Argentino,TRK-055FLLM0WH
5291,20240629,08:36:13,20240703,08:36:13,713,1,,42,Correo Argentino,TRK-HC22S8MI1S
5292,20250813,14:24:32,20250817,14:24:32,1439,1,,873,Correo Argentino,TRK-HHON97OD4R
5293,20240826,08:32:40,20240830,08:32:40,1070,1,,2775,Correo Argentino,TRK-MGKLCJWMGQ
5294,20240515,00:05:36,20240516,00:05:36,281,2,1.0,1,PICKUP,
5295,20240511,22:02:29,20240515,22:02:29,250,1,,1897,Correo Argentino,TRK-0VZ7RPFY7K
5296,20250108,15:18:51,20250112,15:18:51,728,1,,2889,Correo Argentino,TRK-ZK31HYHAB8
5297,20240419,12:11:13,20240421,12:11:13,758,1,,1193,Correo Argentino,TRK-TZLZ0E2CWK
5298,20240606,05:45:40,20240608,05:45:40,486,1,,16,Correo Argentino,TRK-IUERCEVRDB
5299,20240207,14:31:06,20240208,14:31:06,284,2,2.0,2,PICKUP,
5300,20250504,15:46:41,20250507,15:46:41,391,1,,346,Correo Argentino,TRK-QSF047Z3D1
5301,20250926,22:11:48,20250930,22:11:48,326,1,,1189,Correo Argentino,TRK-FFBJDSCP9V
5302,20240320,23:22:09,20240325,23:22:09,511,1,,438,Correo Argentino,TRK-VGO3A6AF63
5303,20250321,17:16:58,20250323,17:16:58,866,1,,2599,Correo Argentino,TRK-S2CSDQXYB2
5304,20240401,00:07:27,20240402,00:07:27,494,2,1.0,1,PICKUP,
5305,20250406,09:42:37,20250410,09:42:37,761,1,,3156,Correo Argentino,TRK-XU0NCJ2861
5306,20240712,05:19:32,20240715,05:19:32,1105,1,,1468,Correo Argentino,TRK-M4UES1NGHP
5307,,,,,809,1,,1802,Correo Argentino,
5308,20240709,22:21:58,20240710,22:21:58,1259,2,1.0,1,PICKUP,
5309,20250129,17:41:02,20250201,17:41:02,72,1,,2098,Correo Argentino,TRK-1BI3PQLTVR
5310,20250614,00:01:57,20250618,00:01:57,962,1,,18,Correo Argentino,TRK-DVUYKH18V0
5311,20241118,16:33:25,20241120,16:33:25,365,1,,1852,Correo Argentino,TRK-LY4ZHX8BLB
5312,20241210,08:12:14,20241213,08:12:14,1440,1,,2243,Correo Argentino,TRK-PQLBYZIXN5
5313,20240726,07:29:12,20240727,07:29:12,535,2,1.0,1,PICKUP,
5314,20250202,07:43:47,20250203,07:43:47,638,2,1.0,1,PICKUP,
5315,20240326,07:49:45,20240328,07:49:45,1322,1,,2174,Correo Argentino,TRK-DNO2GCY2X0
5316,,,,,846,1,,2452,Correo Argentino,
5317,20240703,16:37:36,20240706,16:37:36,212,1,,3184,Correo Argentino,TRK-6PW5TN57TZ
5318,20250822,23:24:10,20250823,23:24:10,155,2,3.0,3,PICKUP,
5319,20240928,15:01:52,20240929,15:01:52,1463,2,4.0,4,PICKUP,
5320,20240720,07:02:20,20240721,07:02:20,328,2,1.0,1,PICKUP,
5321,20240804,19:59:31,20240809,19:59:31,618,1,,2392,Correo Argentino,TRK-15B1QK9ZEP
5322,,,,,440,2,3.0,3,PICKUP,
5323,20240808,19:05:03,20240809,19:05:03,670,2,4.0,4,PICKUP,
5324,20250802,02:46:52,20250806,02:46:52,578,1,,1432,Correo Argentino,TRK-6DZVOKYJU3
5325,20241201,16:31:16,20241202,16:31:16,246,2,3.0,3,PICKUP,
5326,20240613,20:33:29,20240615,20:33:29,1308,1,,1633,Correo Argentino,TRK-D9S2HQ81IV
5327,20240323,10:55:43,20240324,10:55:43,614,2,3.0,3,PICKUP,
5328,20240731,10:02:13,20240802,10:02:13,260,1,,1739,Correo Argentino,TRK-3E2Z522J8F
5329,20250825,11:47:37,20250828,11:47:37,828,1,,841,Correo Argentino,TRK-GS0DO4HFP1
5330,20250203,00:16:56,20250206,00:16:56,853,1,,1673,Correo Argentino,TRK-5O3ALWVBLU
5331,20240502,21:00:42,20240507,21:00:42,891,1,,2491,Correo Argentino,TRK-3QVTBMVX7O
5332,20250930,07:25:12,20251001,07:25:12,951,2,2.0,2,PICKUP,
5333,20250819,16:17:46,20250820,16:17:46,1005,2,3.0,3,PICKUP,
5334,20240414,02:38:09,20240415,02:38:09,201,2,4.0,4,PICKUP,
5335,20250107,13:36:20,20250108,13:36:20,100,2,1.0,1,PICKUP,
5336,,,,,164,1,,2844,Correo Argentino,
5337,20241202,12:23:43,20241203,12:23:43,1194,2,3.0,3,PICKUP,
5338,20250802,16:16:27,20250806,16:16:27,290,1,,305,Correo Argentino,TRK-PQZ6RISBC7
5339,20240707,01:51:10,20240712,01:51:10,101,1,,870,Correo Argentino,TRK-4KY6MGB246
5340,20250222,13:11:14,20250225,13:11:14,1082,1,,2306,Correo Argentino,TRK-53T62EFAJG
5341,20240622,22:21:23,20240623,22:21:23,1076,2,1.0,1,PICKUP,
5342,,,,,330,2,3.0,3,PICKUP,
5343,,,,,212,1,,2128,Correo Argentino,
5344,20250922,07:47:13,20250925,07:47:13,504,1,,254,Correo Argentino,TRK-1LFNRBEKB0
5345,20250205,07:12:32,20250208,07:12:32,637,1,,633,Correo Argentino,TRK-70LP4KT2OR
5346,20241207,05:47:17,20241211,05:47:17,485,1,,1977,Correo Argentino,TRK-X3DRTH4A8U
5347,20250208,15:01:09,20250211,15:01:09,1322,1,,627,Correo Argentino,TRK-5VAH1LFJLD
5348,20250601,13:27:04,20250602,13:27:04,303,2,4.0,4,PICKUP,
5349,20250913,02:33:30,20250914,02:33:30,724,2,1.0,1,PICKUP,
5350,20240411,08:32:34,20240412,08:32:34,1086,2,1.0,1,PICKUP,
5351,20250315,20:40:44,20250316,20:40:44,514,2,1.0,1,PICKUP,
5352,20240121,07:20:59,20240123,07:20:59,1475,1,,1157,Correo Argentino,TRK-TRQOH3YW0S
5353,,,,,963,1,,3142,Correo Argentino,
5354,20240511,08:34:34,20240512,08:34:34,330,2,3.0,3,PICKUP,
5355,20250905,21:06:05,20250906,21:06:05,435,2,2.0,2,PICKUP,
5356,20240505,05:18:10,20240510,05:18:10,1292,1,,2170,Correo Argentino,TRK-2T7ILP0E6D
5357,,,,,983,1,,2069,Correo Argentino,
5358,20240613,16:56:17,20240616,16:56:17,1235,1,,547,Correo Argentino,TRK-FTWGMXUTQ4
5359,20240925,04:04:55,20240926,04:04:55,788,2,4.0,4,PICKUP,
5360,20240427,11:43:38,20240428,11:43:38,786,2,4.0,4,PICKUP,
5361,20240519,09:46:15,20240523,09:46:15,1323,1,,1129,Correo Argentino,TRK-XRJFM871UW
5362,20250526,05:18:47,20250527,05:18:47,902,2,3.0,3,PICKUP,
5363,20240117,01:11:59,20240118,01:11:59,1220,2,3.0,3,PICKUP,
5364,20250411,02:09:28,20250412,02:09:28,1315,2,2.0,2,PICKUP,
5365,20240304,13:11:11,20240309,13:11:11,774,1,,1474,Correo Argentino,TRK-LRNLD0Z5KT
5366,20250709,09:14:36,20250711,09:14:36,454,1,,2055,Correo Argentino,TRK-Y8N8U0989K
5367,20240828,06:50:19,20240902,06:50:19,1309,1,,3165,Correo Argentino,TRK-QULX8G5GSS
5368,20250129,23:49:31,20250131,23:49:31,1108,1,,890,Correo Argentino,TRK-PMY8E8UH1Z
5369,20250914,00:14:14,20250915,00:14:14,596,2,3.0,3,PICKUP,
5370,20250520,15:19:35,20250521,15:19:35,283,2,4.0,4,PICKUP,
5371,,,,,1406,1,,1572,Correo Argentino,
5372,20240222,01:51:22,20240227,01:51:22,382,1,,1802,Correo Argentino,TRK-2MSJQLW6U2
5373,20240615,06:47:07,20240616,06:47:07,651,2,4.0,4,PICKUP,
5374,20240707,01:14:20,20240710,01:14:20,1160,1,,2177,Correo Argentino,TRK-JNPHMO8RHQ
5375,20250708,04:02:13,20250709,04:02:13,414,2,2.0,2,PICKUP,
5376,20250524,03:50:23,20250525,03:50:23,323,2,3.0,3,PICKUP,
5377,20241025,13:09:05,20241031,13:09:05,824,1,,2543,Correo Argentino,TRK-DSZTU8HV7L
5378,20241119,06:37:15,20241121,06:37:15,1340,1,,2938,Correo Argentino,TRK-5XZU6HW0K4
5379,,,,,40,2,3.0,3,PICKUP,
5380,20250930,05:53:32,20251003,05:53:32,1456,1,,2892,Correo Argentino,TRK-TVY5HM7CUS
5381,20250131,23:45:22,20250205,23:45:22,680,1,,1552,Correo Argentino,TRK-4RZ1BGV8DJ
5382,20240731,21:05:38,20240802,21:05:38,995,1,,1306,Correo Argentino,TRK-S6DMD07ZAY
5383,20240106,12:52:57,20240107,12:52:57,27,2,4.0,4,PICKUP,
5384,20241122,20:19:13,20241125,20:19:13,54,1,,491,Correo Argentino,TRK-J0ZA1DI74R
5385,20250304,12:44:33,20250309,12:44:33,623,1,,2912,Correo Argentino,TRK-9DX1VIWRAC
5386,20250209,15:41:42,20250210,15:41:42,758,2,1.0,1,PICKUP,
5387,20250127,18:49:25,20250130,18:49:25,997,1,,2553,Correo Argentino,TRK-GKM0SNFDCX
5388,20250115,00:05:12,20250117,00:05:12,1433,1,,1767,Correo Argentino,TRK-RPIN6IVMWU
5389,20250831,13:00:31,20250905,13:00:31,61,1,,460,Correo Argentino,TRK-10QCMS1VOX
5390,20241125,12:02:37,20241130,12:02:37,1092,1,,651,Correo Argentino,TRK-5UOLNS2UHC
5391,20241203,11:37:41,20241205,11:37:41,250,1,,1842,Correo Argentino,TRK-PHC0ELGHN7
5392,20250801,23:24:56,20250802,23:24:56,1043,2,1.0,1,PICKUP,
5393,20240514,10:06:29,20240517,10:06:29,101,1,,3023,Correo Argentino,TRK-S3VWC0ZBRT
5394,20240206,18:24:52,20240208,18:24:52,719,1,,1555,Correo Argentino,TRK-2NE0GJUD9S
5395,20240823,10:28:10,20240825,10:28:10,544,1,,2488,Correo Argentino,TRK-OCVE91PJXK
5396,20240422,18:29:46,20240426,18:29:46,1082,1,,1336,Correo Argentino,TRK-60C5YFN3L2
5397,20250301,09:35:37,20250306,09:35:37,415,1,,1647,Correo Argentino,TRK-QE0VM418WZ
5398,20240821,18:49:03,20240825,18:49:03,1428,1,,286,Correo Argentino,TRK-DA8QAETLAP
5399,20250505,02:46:55,20250506,02:46:55,322,2,2.0,2,PICKUP,
5400,20250617,11:48:42,20250618,11:48:42,124,2,3.0,3,PICKUP,
5401,20250302,03:19:16,20250307,03:19:16,272,1,,35,Correo Argentino,TRK-D749AIEHW5
5402,,,,,589,1,,618,Correo Argentino,
5403,20240130,21:30:17,20240131,21:30:17,505,2,2.0,2,PICKUP,
5404,20250405,06:43:04,20250410,06:43:04,1124,1,,2266,Correo Argentino,TRK-646EQK4ZS0
5405,20250529,17:39:53,20250602,17:39:53,965,1,,899,Correo Argentino,TRK-J26DCUIRKG
5406,20240412,22:35:37,20240414,22:35:37,320,1,,2896,Correo Argentino,TRK-QC62HTIH0I
5407,20250706,07:06:22,20250710,07:06:22,897,1,,2669,Correo Argentino,TRK-RU7T1GYVQ4
5408,20240202,08:28:13,20240203,08:28:13,1218,2,4.0,4,PICKUP,
5409,20250716,00:21:00,20250717,00:21:00,1483,2,1.0,1,PICKUP,
5410,,,,,694,1,,1026,Correo Argentino,
5411,20250530,23:05:36,20250531,23:05:36,728,2,4.0,4,PICKUP,
5412,20241128,01:33:41,20241129,01:33:41,327,2,1.0,1,PICKUP,
5413,20240304,19:21:15,20240309,19:21:15,43,1,,1739,Correo Argentino,TRK-94CENE79EH
5414,20240320,22:48:51,20240321,22:48:51,962,2,4.0,4,PICKUP,
5415,20240530,17:48:32,20240531,17:48:32,1417,2,3.0,3,PICKUP,
5416,20250506,02:15:47,20250508,02:15:47,634,1,,1062,Correo Argentino,TRK-SR6PJCRTAC
5417,20241116,03:12:53,20241117,03:12:53,1123,2,2.0,2,PICKUP,
5418,20240206,19:27:26,20240207,19:27:26,260,2,4.0,4,PICKUP,
5419,20240128,15:05:31,20240201,15:05:31,1158,1,,1434,Correo Argentino,TRK-1EMMM5MN2R
5420,20250803,06:53:04,20250805,06:53:04,616,1,,5,Correo Argentino,TRK-WP7O0UU72A
5421,20250927,16:30:15,20250928,16:30:15,838,2,3.0,3,PICKUP,
5422,20240314,22:32:28,20240315,22:32:28,1094,2,1.0,1,PICKUP,
5423,20240206,07:17:23,20240210,07:17:23,594,1,,1811,Correo Argentino,TRK-B4FZ7DVBIC
5424,20250908,07:12:19,20250911,07:12:19,756,1,,329,Correo Argentino,TRK-NCX6UCN900
5425,20250816,01:47:28,20250817,01:47:28,1019,2,4.0,4,PICKUP,
5426,20250114,14:04:21,20250115,14:04:21,618,2,1.0,1,PICKUP,
5427,20240623,19:29:52,20240624,19:29:52,75,2,3.0,3,PICKUP,
5428,20241202,11:08:52,20241203,11:08:52,217,2,4.0,4,PICKUP,
5429,20240506,20:32:31,20240507,20:32:31,1365,2,3.0,3,PICKUP,
5430,,,,,625,2,2.0,2,PICKUP,
5431,20240824,10:03:39,20240827,10:03:39,319,1,,2157,Correo Argentino,TRK-04J4IXFCVT
5432,20240202,10:28:48,20240206,10:28:48,569,1,,2133,Correo Argentino,TRK-8283W1NVD0
5433,20250224,09:03:52,20250225,09:03:52,1469,2,4.0,4,PICKUP,
5434,20240510,23:29:30,20240511,23:29:30,1265,2,3.0,3,PICKUP,
5435,20240805,03:18:52,20240806,03:18:52,128,2,3.0,3,PICKUP,
5436,20240928,12:13:10,20240929,12:13:10,377,2,3.0,3,PICKUP,
5437,20250919,05:30:43,20250921,05:30:43,1452,1,,2878,Correo Argentino,TRK-0SO7CVHBQU
5438,20240523,03:22:43,20240526,03:22:43,150,1,,1707,Correo Argentino,TRK-1JJEW4X0YD
5439,20240707,06:25:50,20240709,06:25:50,236,1,,1267,Correo Argentino,TRK-CMM2PVGKCO
5440,20240128,21:04:13,20240131,21:04:13,317,1,,1114,Correo Argentino,TRK-CEC9LSHD91
5441,,,,,879,1,,1657,Correo Argentino,
5442,20241215,18:25:32,20241216,18:25:32,445,2,4.0,4,PICKUP,
5443,20240813,04:59:18,20240814,04:59:18,924,2,3.0,3,PICKUP,
5444,20250502,01:02:54,20250506,01:02:54,859,1,,1892,Correo Argentino,TRK-P2ICOUZYCI
5445,20240413,15:34:52,20240414,15:34:52,218,2,3.0,3,PICKUP,
5446,20240211,15:47:43,20240212,15:47:43,1191,2,3.0,3,PICKUP,
5447,20240321,00:00:32,20240322,00:00:32,522,2,2.0,2,PICKUP,
5448,20240612,21:49:52,20240616,21:49:52,600,1,,2094,Correo Argentino,TRK-MDPFGYXWTY
5449,20241021,10:53:07,20241022,10:53:07,577,2,3.0,3,PICKUP,
5450,20240407,17:08:31,20240408,17:08:31,41,2,2.0,2,PICKUP,
5451,20250815,20:30:22,20250817,20:30:22,1251,1,,1383,Correo Argentino,TRK-0PU0E11WRZ
5452,20250311,02:31:49,20250312,02:31:49,887,2,3.0,3,PICKUP,
5453,20250504,07:58:58,20250508,07:58:58,922,1,,688,Correo Argentino,TRK-I320VVLXNT
5454,20241024,11:09:11,20241025,11:09:11,645,2,4.0,4,PICKUP,
5455,20240701,14:35:36,20240705,14:35:36,1090,1,,1596,Correo Argentino,TRK-6VOGEE3TFU
5456,20240419,01:09:22,20240420,01:09:22,1323,2,1.0,1,PICKUP,
5457,20240327,04:13:39,20240402,04:13:39,591,1,,95,Correo Argentino,TRK-MFJ2H5K3YC
5458,20250928,20:11:59,20251001,20:11:59,67,1,,2975,Correo Argentino,TRK-3OFT1JBIWI
5459,20240512,18:13:25,20240518,18:13:25,305,1,,2450,Correo Argentino,TRK-G2UJ4H6HO7
5460,20250901,10:25:33,20250902,10:25:33,67,2,1.0,1,PICKUP,
5461,20250409,00:43:04,20250413,00:43:04,1146,1,,2574,Correo Argentino,TRK-OZ7L8ZYMSJ
5462,20250101,15:23:38,20250102,15:23:38,264,2,3.0,3,PICKUP,
5463,20241101,12:19:29,20241104,12:19:29,731,1,,2064,Correo Argentino,TRK-5N9DWOST37
5464,20250620,07:04:50,20250622,07:04:50,1236,1,,806,Correo Argentino,TRK-Y3031BEA0Z
5465,20240220,06:52:18,20240223,06:52:18,104,1,,1084,Correo Argentino,TRK-EG6GRBYCID
5466,20240822,12:16:16,20240823,12:16:16,1164,2,1.0,1,PICKUP,
5467,20250930,00:51:13,20251003,00:51:13,436,1,,1467,Correo Argentino,TRK-NGDNABN1S4
5468,20250921,03:13:59,20250923,03:13:59,399,1,,2965,Correo Argentino,TRK-ASE8KZHISV
5469,,,,,931,1,,3039,Correo Argentino,
5470,20240731,04:18:48,20240803,04:18:48,1191,1,,1765,Correo Argentino,TRK-DGDLO1R9PR
5471,20240718,22:48:51,20240722,22:48:51,1235,1,,763,Correo Argentino,TRK-J2EVJH88ZP
5472,20250221,22:11:10,20250223,22:11:10,642,1,,3045,Correo Argentino,TRK-M4EV40B3XW
5473,20250218,07:23:48,20250224,07:23:48,38,1,,29,Correo Argentino,TRK-IVIQ6UN4BR
5474,20240502,19:03:47,20240504,19:03:47,858,1,,2936,Correo Argentino,TRK-OJG2RAVO4R
5475,20250525,07:45:26,20250530,07:45:26,766,1,,1007,Correo Argentino,TRK-9PXPOG30JN
5476,20240410,04:35:06,20240411,04:35:06,88,2,4.0,4,PICKUP,
5477,20250513,07:53:42,20250517,07:53:42,358,1,,1941,Correo Argentino,TRK-PMGC7MPDUK
5478,20250826,11:30:08,20250830,11:30:08,879,1,,345,Correo Argentino,TRK-D09KEUJMLX
5479,20250525,13:18:34,20250526,13:18:34,516,2,2.0,2,PICKUP,
5480,20241028,15:23:31,20241101,15:23:31,22,1,,2794,Correo Argentino,TRK-GMSV99JP9D
5481,20240309,11:33:39,20240310,11:33:39,376,2,1.0,1,PICKUP,
5482,20250810,02:17:21,20250811,02:17:21,591,2,4.0,4,PICKUP,
5483,20250429,01:15:59,20250504,01:15:59,549,1,,2051,Correo Argentino,TRK-CE4QK0RFSF
5484,20240417,17:29:27,20240421,17:29:27,783,1,,130,Correo Argentino,TRK-TR645FEID9
5485,20241210,04:59:25,20241213,04:59:25,1155,1,,453,Correo Argentino,TRK-6JPG1RVAI6
5486,20250207,19:10:19,20250210,19:10:19,1472,1,,1746,Correo Argentino,TRK-EZ7SQAESYJ
5487,20240402,21:19:32,20240404,21:19:32,637,1,,1725,Correo Argentino,TRK-SNC24TIRLB
5488,20240717,16:27:53,20240718,16:27:53,372,2,2.0,2,PICKUP,
5489,20250607,04:34:24,20250612,04:34:24,664,1,,1891,Correo Argentino,TRK-5COJJREG8B
5490,20240817,21:51:39,20240821,21:51:39,164,1,,2656,Correo Argentino,TRK-BZKCNKOMQJ
5491,20250621,03:48:52,20250622,03:48:52,1062,2,1.0,1,PICKUP,
5492,20240626,10:35:26,20240630,10:35:26,990,1,,926,Correo Argentino,TRK-1JRXAZ6457
5493,20250206,10:41:10,20250207,10:41:10,708,2,2.0,2,PICKUP,
5494,20250429,14:35:59,20250501,14:35:59,1117,1,,2608,Correo Argentino,TRK-JQ39P3UK90
5495,20241103,09:05:18,20241106,09:05:18,1484,1,,845,Correo Argentino,TRK-LUK6B7V5AP
5496,,,,,732,2,1.0,1,PICKUP,
5497,20250603,14:39:09,20250608,14:39:09,393,1,,1467,Correo Argentino,TRK-VK6OUQO0MR
5498,20241217,13:36:04,20241220,13:36:04,1403,1,,2124,Correo Argentino,TRK-89V8BLMX2Y
5499,,,,,826,2,4.0,4,PICKUP,
5500,,,,,1034,1,,1397,Correo Argentino,
5501,20240828,10:36:28,20240829,10:36:28,1132,2,1.0,1,PICKUP,
5502,20241215,11:16:49,20241216,11:16:49,985,2,1.0,1,PICKUP,
5503,,,,,665,2,1.0,1,PICKUP,
5504,20250914,11:26:10,20250917,11:26:10,1123,1,,2413,Correo Argentino,TRK-BQWKHHRK4R
5505,20240604,00:53:35,20240610,00:53:35,784,1,,3077,Correo Argentino,TRK-20Y1PA7P3M
5506,20250516,00:02:27,20250517,00:02:27,602,2,4.0,4,PICKUP,
5507,20240408,11:03:31,20240409,11:03:31,1059,2,4.0,4,PICKUP,
5508,20240820,15:05:50,20240824,15:05:50,1215,1,,3186,Correo Argentino,TRK-5LMPIMZVJ9
5509,20240421,23:34:58,20240422,23:34:58,429,2,2.0,2,PICKUP,
5510,20241210,17:32:57,20241211,17:32:57,631,2,2.0,2,PICKUP,
5511,20250626,17:25:55,20250630,17:25:55,372,1,,2579,Correo Argentino,TRK-2FYC4NVY8V
5512,20250320,19:31:00,20250321,19:31:00,32,2,4.0,4,PICKUP,
5513,20240821,01:55:06,20240826,01:55:06,277,1,,1941,Correo Argentino,TRK-4SH1WWS6FQ
5514,20250924,09:13:14,20250925,09:13:14,243,2,3.0,3,PICKUP,
5515,20240707,11:17:43,20240708,11:17:43,693,2,2.0,2,PICKUP,
5516,20241123,14:33:11,20241124,14:33:11,1241,2,1.0,1,PICKUP,
5517,20251001,13:56:00,20251006,13:56:00,536,1,,2841,Correo Argentino,TRK-ENN36DWF1A
5518,20240723,02:05:48,20240728,02:05:48,1302,1,,3116,Correo Argentino,TRK-5918EVGWDI
5519,20250610,16:46:05,20250611,16:46:05,1179,2,4.0,4,PICKUP,
5520,20250410,07:33:53,20250411,07:33:53,444,2,2.0,2,PICKUP,
5521,20240421,03:03:17,20240423,03:03:17,993,1,,1858,Correo Argentino,TRK-BSZYUDIP3R
5522,20250921,18:14:37,20250926,18:14:37,939,1,,1903,Correo Argentino,TRK-E4Q91L9TZN
5523,20240520,03:38:11,20240525,03:38:11,502,1,,819,Correo Argentino,TRK-T01XFR3SXD
5524,20240730,05:02:33,20240801,05:02:33,22,1,,2300,Correo Argentino,TRK-7TO12BERMY
5525,20250827,12:51:50,20250829,12:51:50,856,1,,2925,Correo Argentino,TRK-WMNHPJIR2O
5526,20250514,13:44:01,20250515,13:44:01,1436,2,2.0,2,PICKUP,
5527,20240103,01:01:50,20240108,01:01:50,1335,1,,2321,Correo Argentino,TRK-6L52Y73J3N
5528,20250315,10:18:07,20250316,10:18:07,856,2,1.0,1,PICKUP,
5529,20240128,02:31:06,20240131,02:31:06,325,1,,1954,Correo Argentino,TRK-ZY5V1AUR9H
5530,,,,,229,1,,399,Correo Argentino,
5531,20250108,19:01:25,20250109,19:01:25,357,2,2.0,2,PICKUP,
5532,20240129,18:56:47,20240130,18:56:47,29,2,4.0,4,PICKUP,
5533,20250228,02:28:09,20250301,02:28:09,306,2,1.0,1,PICKUP,
5534,20250226,04:07:50,20250302,04:07:50,710,1,,2120,Correo Argentino,TRK-38HRRMJID4
5535,20250828,21:56:01,20250829,21:56:01,11,2,3.0,3,PICKUP,
5536,20250522,15:31:11,20250526,15:31:11,785,1,,518,Correo Argentino,TRK-S1U6IHNGU3
5537,20250820,14:04:29,20250824,14:04:29,691,1,,1440,Correo Argentino,TRK-MSFNOX5PTV
5538,20241120,21:58:11,20241121,21:58:11,640,2,1.0,1,PICKUP,
5539,20240921,21:20:30,20240926,21:20:30,937,1,,1745,Correo Argentino,TRK-2ZBLP68UKM
5540,20250315,13:36:45,20250316,13:36:45,1479,2,2.0,2,PICKUP,
5541,20240703,16:45:51,20240707,16:45:51,365,1,,1475,Correo Argentino,TRK-M3H9R7SLJE
5542,20241124,14:27:09,20241126,14:27:09,719,1,,2670,Correo Argentino,TRK-AGE3MKB6WT
5543,20250507,22:10:29,20250512,22:10:29,455,1,,752,Correo Argentino,TRK-QGF1EZW9AI
5544,20250412,15:56:55,20250413,15:56:55,1347,2,3.0,3,PICKUP,
5545,20250425,08:28:25,20250427,08:28:25,244,1,,2474,Correo Argentino,TRK-93MTH56A6U
5546,,,,,1456,2,4.0,4,PICKUP,
5547,20240501,14:09:07,20240503,14:09:07,44,1,,664,Correo Argentino,TRK-WGBO9JZFYJ
5548,20241201,04:07:03,20241208,04:07:03,993,1,,1225,Correo Argentino,TRK-4BM6VS6ASG
5549,20250418,04:11:17,20250419,04:11:17,1358,2,1.0,1,PICKUP,
5550,20240901,03:53:26,20240902,03:53:26,1103,2,4.0,4,PICKUP,
5551,,,,,1147,1,,3150,Correo Argentino,
5552,20250914,02:39:40,20250916,02:39:40,882,1,,24,Correo Argentino,TRK-FLSDGPZ6NS
5553,20240702,00:15:09,20240703,00:15:09,1324,2,4.0,4,PICKUP,
5554,20250807,14:08:21,20250811,14:08:21,1102,1,,781,Correo Argentino,TRK-0OX6JXIJJU
5555,20250224,01:42:24,20250225,01:42:24,547,2,3.0,3,PICKUP,
5556,20240314,00:22:05,20240315,00:22:05,833,2,1.0,1,PICKUP,
5557,,,,,1481,1,,2440,Correo Argentino,
5558,20240402,09:04:16,20240406,09:04:16,51,1,,1815,Correo Argentino,TRK-QYQH287FMC
5559,20240713,01:56:40,20240720,01:56:40,1234,1,,864,Correo Argentino,TRK-SRDVDPMDA5
5560,,,,,378,2,4.0,4,PICKUP,
5561,20250109,10:00:09,20250110,10:00:09,1210,2,1.0,1,PICKUP,
5562,20240613,21:58:48,20240615,21:58:48,861,1,,1337,Correo Argentino,TRK-TDT20B7T9C
5563,20250504,10:18:45,20250507,10:18:45,861,1,,1450,Correo Argentino,TRK-4N3EN8D5LY
5564,,,,,389,2,4.0,4,PICKUP,
5565,20240218,15:20:21,20240219,15:20:21,882,2,2.0,2,PICKUP,
5566,20240611,10:54:08,20240614,10:54:08,576,1,,1296,Correo Argentino,TRK-K22WJ1DHDD
5567,20240529,07:26:42,20240603,07:26:42,1333,1,,631,Correo Argentino,TRK-N5O1VWDKYZ
5568,20250806,07:51:49,20250807,07:51:49,537,2,2.0,2,PICKUP,
5569,20240107,06:40:47,20240112,06:40:47,825,1,,1856,Correo Argentino,TRK-LPVSVCSJBH
5570,20241114,01:27:33,20241115,01:27:33,243,2,3.0,3,PICKUP,
5571,20240715,18:23:46,20240716,18:23:46,233,2,4.0,4,PICKUP,
5572,20250420,10:21:53,20250425,10:21:53,384,1,,1900,Correo Argentino,TRK-N1WDXDY581
5573,20250927,23:31:23,20250928,23:31:23,204,2,4.0,4,PICKUP,
5574,20250401,06:53:45,20250406,06:53:45,1272,1,,1953,Correo Argentino,TRK-29OWH4EJQ3
5575,20240418,12:43:39,20240419,12:43:39,1468,2,1.0,1,PICKUP,
5576,20240312,15:43:07,20240313,15:43:07,1326,2,3.0,3,PICKUP,
